https://www.ebay.com/itm/Apple-iPhone-7-a1660-128GB-Verizon-Good-Condition-Unlocked/123848104654?epid=9033690770&hash=item1cd5ec1ace:m:mOBZiusclJQZ9IuZ0-BtB8A,Apple iPhone 7 a1660 128GB Verizon Good Condition (Unlocked),$206.99
https://www.ebay.com/itm/Apple-iPhone-7-128GB-Factory-Unlocked-4G-LTE-iOS-WiFi-Smartphone/401433628517?epid=240531128&hash=item5d774f0f65:m:m9jr3ALcvAY4cU7putC_lrA,"Apple iPhone 7 128GB ""Factory Unlocked"" 4G LTE iOS WiFi Smartphone",$212.95
https://www.ebay.com/itm/Apple-iPhone-X-64GB-256GB-CDMA-GSM-Unlocked-Verizon-AT-T-T-Mobile-Sprint/192933356974?hash=item2cebb965ae:m:mIOsmD1TFhWRZvCeq7fk7gA,"Apple iPhone X - 64GB, 256GB CDMA/GSM Unlocked, Verizon, AT&T, T-Mobile, Sprint",$429.99 to $659.99
https://www.ebay.com/itm/Apple-iPhone-XR-64GB-Factory-Unlocked-Smartphone-4G-LTE-iOS-Smartphone/254187678666?epid=8023710610&hash=item3b2ec42bca:m:mxcsaipOrUeYbznT5gw1ibA:sc:USPSPriority!95141!US!-1,Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone,$499.99
https://www.ebay.com/itm/Apple-Watch-Gen-3-Series-3-38mm-Silver-Aluminum-White-Sport-Band-MTEY2LL-A/113410629863?epid=15027543455&_trkparms=ispr%3D1&hash=item1a67cce0e7:g:M-4AAOSw3fxcAGcY:sc:FedExHomeDelivery!95141!US!-1&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qW0XSk9IZcfgFwGY5ScuygZC6qLOIVmTtuKSpXwCfviOpC12eKg0hYaoQMwYP81%2BmY1t4D8ngXg5eDL0y4tix3J9Cym4Xb8fAsd75GfBke8pddYG8wAM7FlhqMZDMdlsKLa5kJN2bpAtSV0avJ73ORphmWNI%2F5RAZBBzVJab0DWoVHis41whTuTmtMzP8GKTgFNyAhsO%2Fj2CqmnXUbb6NN6izcAlrsfQlG3tbcLAbSulrJEED0mUkv9IG0w151vDdqrAwEH04rMI4zOJEGKZaGW8Wlly0ZuBEEwK7vj%2FwxIWWJXdOFztJzrVAKrHY1x30M5wFm8%2F0QSLp%2B7y%2BLYlrWbrly0umA5NU8x9B%2FgtoEm8lbu7PKAi%2FVyjFqAR0CR55GAMHQZRO%2F14MzGc8NpeSnw0w33LPENSIbFIO7geFTo3PtrV5ctGIry7zpnbxw4sQ1yZfttHLghCogG9%2FdETbwVF4IJorlboBimH4sZVYKgoYeGfJZZky9n004pVhnYY7llQ2ABenRQ4of%2FcP57uUvXQgb4oV8mSl8Yr0m4J5ekTslxBfLeKGTI9Yeqtw0Z1a0oriywTV4HFmXBULfTGnypmAi4jIQADzU3IgUcUJwammW62M35Jqqquus%2BFt47L%2Fxm1xcyU%2BX6PVirJk0ppMHV%2FIDPZIgQVemcIUoovxoQ%2BWnx9yhEfwHteJVid0iSLXtG7EoOlv%2BIE1R25I3o19tnfhA2jtiOzqCM62cwHgJQxA%3D%3D&checksum=11341062986385f6ed997103486f9813d8e2332f704e&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qW0XSk9IZcfgFwGY5ScuygZC6qLOIVmTtuKSpXwCfviOpC12eKg0hYaoQMwYP81%2BmY1t4D8ngXg5eDL0y4tix3J9Cym4Xb8fAsd75GfBke8pddYG8wAM7FlhqMZDMdlsKLa5kJN2bpAtSV0avJ73ORphmWNI%2F5RAZBBzVJab0DWoVHis41whTuTmtMzP8GKTgFNyAhsO%2Fj2CqmnXUbb6NN6izcAlrsfQlG3tbcLAbSulrJEED0mUkv9IG0w151vDdqrAwEH04rMI4zOJEGKZaGW8Wlly0ZuBEEwK7vj%2FwxIWWJXdOFztJzrVAKrHY1x30M5wFm8%2F0QSLp%2B7y%2BLYlrWbrly0umA5NU8x9B%2FgtoEm8lbu7PKAi%2FVyjFqAR0CR55GAMHQZRO%2F14MzGc8NpeSnw0w33LPENSIbFIO7geFTo3PtrV5ctGIry7zpnbxw4sQ1yZfttHLghCogG9%2FdETbwVF4IJorlboBimH4sZVYKgoYeGfJZZky9n004pVhnYY7llQ2ABenRQ4of%2FcP57uUvXQgb4oV8mSl8Yr0m4J5ekTslxBfLeKGTI9Yeqtw0Z1a0oriywTV4HFmXBULfTGnypmAi4jIQADzU3IgUcUJwammW62M35Jqqquus%2BFt47L%2Fxm1xcyU%2BX6PVirJk0ppMHV%2FIDPZIgQVemcIUoovxoQ%2BWnx9yhEfwHteJVid0iSLXtG7EoOlv%2BIE1R25I3o19tnfhA2jtiOzqCM62cwHgJQxA%3D%3D&checksum=11341062986385f6ed997103486f9813d8e2332f704e,Apple Watch Gen 3 Series 3 38mm Silver Aluminum - White Sport Band MTEY2LL/A,$179.00
https://www.ebay.com/itm/Apple-iphone-7-7-plus-32GB-128GB-Unlocked-Verizon-at-t-Smartphone/274057682303?_trkparms=ispr%3D1&hash=item3fcf1c5d7f:m:mnfV5RiupUpJPqJ7IAmtckQ:sc:USPSPriority!95141!US!-1&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWRwSXp%2FdriSgqL9m1XdrsoNw0gU82ybxVUvNzYBOQippjK2VBTW7TYttX%2Fvt18%2B%2FtvOSMOd6ohORiabW8Jc6fXqTSoZvf4SrvgAIuoJ8XVfnjLnyJFS7EmFBOoeWbS1pu5B%2B9r4S75PZeE6p4dUIKwjn9ydfnFrdLwSbZJuGrdqXCZDRFyBGVmrFeOGY%2BdIIEGidHFa9ttTxjzJNeDM60X19641b6cjKVB1%2BJhZr7lDDeBTe7bXJLhtPTYmS3gBQJJq3IlAuqLvMkmO22TuYTv0LpFxn31zBoc9VlI1cn2zsSAQVdz18ijXr7%2FVjrpfEdvzJkbSln6PKPjmyQdGkfgvydFy2Bm2F16SXFhh2YRXU7gpI5nhsosD%2FIStnFjM5g5ROVlm6Iyl0nXA%2FiPB%2BKTrxC1H%2F2lVLZxCnRvSb6ETIBQVuF%2BUyi7hP2NWfX9WmklHYpj79avyVoDanQQapaVOa9pdV7Wf5rxQtyo%2BlUv3BzYXZKHTtCkx5FURE5jShmYTVZJxdYS9fSglLO9nP4mSG%2FoUcGVvBv29jADXE8GDUry8IXbq5vjqL3DNTcYrRVGYfGOnHbGTquEQ4%2BuzPCbzzPKHYUN3kyVGhBSMzL7437YGVQq2isea0s%2BvOK0b%2FkVLA0imDDKP6bYx%2F1CnxYCvieHdAT7%2BGHwvzlBVN9zfxCEeo%2Bby2dpBcQD1mtW5GuBOS8CHFw3MDLa1Ti9yqREWhva73oeuRH7QZ2XrB4UPA%3D%3D&checksum=27405768230385f6ed997103486f9813d8e2332f704e&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWRwSXp%2FdriSgqL9m1XdrsoNw0gU82ybxVUvNzYBOQippjK2VBTW7TYttX%2Fvt18%2B%2FtvOSMOd6ohORiabW8Jc6fXqTSoZvf4SrvgAIuoJ8XVfnjLnyJFS7EmFBOoeWbS1pu5B%2B9r4S75PZeE6p4dUIKwjn9ydfnFrdLwSbZJuGrdqXCZDRFyBGVmrFeOGY%2BdIIEGidHFa9ttTxjzJNeDM60X19641b6cjKVB1%2BJhZr7lDDeBTe7bXJLhtPTYmS3gBQJJq3IlAuqLvMkmO22TuYTv0LpFxn31zBoc9VlI1cn2zsSAQVdz18ijXr7%2FVjrpfEdvzJkbSln6PKPjmyQdGkfgvydFy2Bm2F16SXFhh2YRXU7gpI5nhsosD%2FIStnFjM5g5ROVlm6Iyl0nXA%2FiPB%2BKTrxC1H%2F2lVLZxCnRvSb6ETIBQVuF%2BUyi7hP2NWfX9WmklHYpj79avyVoDanQQapaVOa9pdV7Wf5rxQtyo%2BlUv3BzYXZKHTtCkx5FURE5jShmYTVZJxdYS9fSglLO9nP4mSG%2FoUcGVvBv29jADXE8GDUry8IXbq5vjqL3DNTcYrRVGYfGOnHbGTquEQ4%2BuzPCbzzPKHYUN3kyVGhBSMzL7437YGVQq2isea0s%2BvOK0b%2FkVLA0imDDKP6bYx%2F1CnxYCvieHdAT7%2BGHwvzlBVN9zfxCEeo%2Bby2dpBcQD1mtW5GuBOS8CHFw3MDLa1Ti9yqREWhva73oeuRH7QZ2XrB4UPA%3D%3D&checksum=27405768230385f6ed997103486f9813d8e2332f704e,Apple iphone 7/7 plus 32GB/128GB Unlocked Verizon at&t Smartphone,$223.00 to $381.00
https://www.ebay.com/itm/Apple-iPhone-7-Plus-a1661-32GB-Verizon-Good-Condition-Unlocked/123845853714?epid=9024273742&hash=item1cd5c9c212:m:mGCTFzaF73gUrQLBL84VQEg,Apple iPhone 7 Plus a1661 32GB Verizon Good Condition (Unlocked),$269.99
https://www.ebay.com/itm/Apple-iPhone-X-Smartphone-64GB-256GB-Verizon-GSM-Unlocked-AT-T-T-Mobile-Sprint/303279232871?epid=238944741&hash=item469cd9d767:m:mPVJPPxWxHiaQBk5lIsjrng:sc:USPSPriority!95141!US!-1,Apple iPhone X Smartphone 64GB 256GB Verizon GSM Unlocked AT&T T-Mobile Sprint,$379.00 to $619.00
https://www.ebay.com/itm/Apple-iPhone-8-Smartphone-AT-T-Sprint-T-Mobile-Verizon-or-Unlocked-4G-LTE-iOS/292691384025?epid=239054200&hash=item4425c416d9:m:mAUMlyxZCTOl53tTvhMarOw:sc:USPSPriority!95141!US!-1,Apple iPhone 8 Smartphone AT&T Sprint T-Mobile Verizon or Unlocked 4G LTE iOS,$250.00 to $389.00
https://www.ebay.com/itm/Apple-iPhone-7-Plus-Smartphone-AT-T-Sprint-T-Mobile-Verizon-or-Unlocked-4G-LTE/292183348233?epid=240376992&hash=item44077c1409:m:mRjpY8PAi1VwAJi6nohZTCg:sc:USPSPriority!95141!US!-1,Apple iPhone 7 Plus Smartphone AT&T Sprint T-Mobile Verizon or Unlocked 4G LTE,$200.00 to $354.00
https://www.ebay.com/itm/Apple-iPhone-7-Plus-32GB-Factory-Unlocked-4G-LTE-iOS-WiFi-Smartphone/401421944762?epid=240445956&hash=item5d769cc7ba:m:mnQONVVeEl2bYSNagBeK5YQ,Apple iPhone 7 Plus 32GB Factory Unlocked 4G LTE iOS WiFi Smartphone,$294.95
https://www.ebay.com/itm/Apple-iPhone-11-PRO-MAX-64GB-All-Colors-GSM-CDMA-Unlocked-Apple-Warranty/153645211475?epid=8034218247&hash=item23c5f7df53:m:mdj-wi6JeH-Bz7l1rS2IzVQ:sc:USPSPriorityMailPaddedFlatRateEnvelope!95141!US!-1,Apple iPhone 11 PRO MAX - 64GB All Colors-GSM & CDMA Unlocked - Apple Warranty,"$1,090.00"
https://www.ebay.com/itm/Apple-iPhone-XR-Smartphone-64GB-128GB-AT-T-Sprint-T-Mobile-Verizon-or-Unlocked/293051720597?epid=27023701730&hash=item443b3e6395:m:muGNZcv-U6md3qiGbhrBz9Q:sc:USPSPriority!95141!US!-1,Apple iPhone XR Smartphone 64GB 128GB AT&T Sprint T-Mobile Verizon or Unlocked,$349.00 to $569.00
